'Name','Address','Zipcode','Science','Math','English','College','Progress'
'Del Valle Opportunity Center','5301 Ross Road, Travis County, TX 78617','78617','','','4%','',''
'Boulevard Heights','5100 El Campo Avenue, Fort Worth, TX 76107','76107','','','','1',''
'Jo Kelly Sp Ed','201 North Bailey Avenue, Fort Worth, TX 76107','76107','','','','1',''
'Assessment Center','100 North University Drive, Fort Worth, TX 76107','76107','','','','',''
'Women's Haven','100 North University Drive, Fort Worth, TX 76107','76107','','','','',''
'Transition Program','1849 Central Drive, Bedford, TX 76022','76022','','','','1',''
'Compass Center','P O Box 631, Jacksonville, TX 75766','75766','','','','',''
'Homebound','1849 Central Drive, Bedford, TX 76022','76022','','','','',''
'North Zulch Elementary/Secondary','P O Box 158, North Zulch, TX 77872','77872','57%','48%','63%','3',''
'Reddix Center','4711 Sid Katz Drive, San Antonio, TX 78229','78229','','','','1',''
'Pupil Personnel Campus','5900 Evers Road, San Antonio, TX 78238','78238','','','','',''
'Holmgreen Center','8580 Ewing Halsell Drive, San Antonio, TX 78229','78229','','','','9',''
'Sped Private/Homebound','100 North University Drive, Fort Worth, TX 76107','76107','','','','',''
'Christus Santa Rosa','333 North Santa Rosa Street, San Antonio, TX 78207','78207','','','','',''
'Sands Cisd','P O Box 218, Ackerly, TX 79713','79713','87%','82%','63%','1',''
'Wall Special Programs','P O Box 250, Water Valley, TX 76958','76958','','','','',''
'Wall Special Programs','P O Box 786, Sterling City, TX 76951','76951','','','','',''
'Spring Branch Ed Center','9016 Westview Drive, Houston, TX 77055','77055','','','','',''
'Nisd Intervention','5900 Evers Road, San Antonio, TX 78238','78238','','','','',''
'Ore City Disciplinary Alternative Education Program (Deap)','P O Box 100, Ore City, TX 75683','75683','','','','',''
'Adaptive Behavior','1715 Texas 146, Liberty, TX 77575','77575','','','','',''
'Day Head Start','3026 North Oakes Street, San Angelo, TX 76903','76903','','','','',''
'Hospital Class','4931 Hercules Avenue, El Paso, TX 79904','79904','','','46%','',''
'Water Valley / Veribest Special Pr','P O Box 250, Water Valley, TX 76958','76958','','','','',''
'New Boston Daep','600 North McCoy Boulevard, New Boston, TX 75570','75570','','','','',''
'Veribest Special Programs','P O Box 475, Veribest, TX 76886','76886','','','','',''
'Valley Mills Disciplinary Alternative Education Program (Deap)','P O Box 518, Valley Mills, TX 76689','76689','','','','',''
'Sterling City/Veribest Special Programs','P O Box 786, Sterling City, TX 76951','76951','','','','',''
'Immigrant Shelter','1339 West Chavaneaux Road, San Antonio, TX 78224','78224','','','','',''
'Woodrow Wilson Rehab Center','Woodrow Wilson Rehabilitation, Fishersville, VA 22939','22939','','','','',''
'Southeast Region','1200 West Speedway, Tucson, AZ 85745','85745','','','','',''
'North Central Region','1000 East Butler Ave, Flagstaff, AZ 86001','86001','','','','',''
'Miller Special Education','200 Kipling Street, Denver, CO 80226','80226','','','','2',''
'SkyView Academy','6161 Business Center Dr., Highlands Ranch, CO 80129','80129','47%','48%','55%','10',''
'Addenbrooke Classical Academy','3940 S. Teller St, Lakewood, CO 80235','80235','19%','27%','43%','9',''
'Hope D Wall Tmh Child Development Center','449 New Indian Trl Ct, Aurora, IL 60506','60506','','','','',''
'Special Education Program','1897 Delaware, West Saint Paul, MN 55118','55118','','','','',''
'Oak View Learning Center','1317 West State Hwy 84, Hayti, MO 63851','63851','','','','',''
'Dhhs Office Of Education','616 Oberlin Rd, Raleigh, NC 27605','27605','','','','',''
'Bright Beginnings Lrn Cnt','1660 Stelton Rd, Piscataway, NJ 08854','08854','','','','',''
'Academy Learning Center','145 Pergola Ave, Monroe Township, NJ 08831','08831','','','','',''
'Northern Hill Academy','10 Gail Court, Sparta, NJ 07871','07871','','','','',''
'Center For Life Long Learning','333 Cheesequake Rd, Parlin, NJ 08859','08859','','','','',''
'Ps 168','339 Morris Avenue, Bronx, NY 10451','10451','','','','',''
'Ps 226','345 East 15th Street, New York, NY 10003','10003','','','','',''
'Ps 188','770 Grote Street, Bronx, NY 10460','10460','','','','',''
'Ps 141','655 Parkside Avenue, Brooklyn, NY 11226','11226','','','','',''
'Ps 176','850 Baychester Avenue, Bronx, NY 10475','10475','','','','',''
'Ps 256','525 Convent Road, Syosset, NY 11791','11791','','','','',''
'Pioneer Career & Technology','27 Ryan Rd, Shelby, OH 44875','44875','','','','',''
'Pickaway-Ross Career & Technology Center','895 Crouse Chapel Rd, Chillicothe, OH 45601','45601','','','','',''
'Accelerated Learning Center','4129 Greenwood Drive, Corpus Christi, TX 78416','78416','','','','',''
'Gcclr Institute Of Technology','4129 Greenwood Drive, Corpus Christi, TX 78416','78416','','','','',''
'Blind Region 2','3098 South Highland Dr, Salt Lake City, UT 84106','84106','','','','',''
'Central Region Deaf','2870 Connor St, Salt Lake City, UT 84106','84106','','','','',''
'North Region Blind','742 Harrison Blvd, Ogden, UT 84404','84404','','','','',''
'North Region Deaf','742 Harrison Blvd, Ogden, UT 84404','84404','','','','',''
'South Region Blind','242 South 350 East, Orem, UT 84058','84058','','','','',''
'South Region Deaf','424 South 350 East, Orem, UT 84058','84058','','','','',''
'Kibben-Kuster - 52','3302 West St Cloud St, Rapid City, SD 57702','57702','','','','',''
'Twinfield Usd #33','106 Nasmith Brook Rd, Plainfield, VT 05667','05667','20%','35%','59%','5',''
'Perry Street Prep PCS','1800 Perry Street Northeast, Washington, DC 20018','20018','','20%','25%','4',''
'Blue Mountain Usd #21','2420 Route 302, Wells River, VT 05081','05081','32%','23%','37%','5',''
'St. Coletta Special Education PCS','1901 Independence Avenue, Washington, DC 20003','20003','','86%','','',''
'School Of Law & Government At Roosevelt High','456 South Mathews Street, Los Angeles, CA 90033','90033','','','','',''
'The School Of Liberal Studies At Savannah High','400 Pennsylvania Ave, Savannah, GA 31404','31404','','','','1',''
'Encore High for the Performing and Visual Arts School','16955 Lemon Street, Hesperia, CA 92345','92345','','12%','43%','4',''
'Renaissance School','190 Magnolia Avenue, Brawley, CA 92227','92227','18%','','','',''
'Engadine Schools','W 13920 Melville St, Engadine, MI 49827','49827','32%','30%','46%','4',''
'Canaan Schools','99 School St, Canaan, VT 05903','05903','23%','48%','57%','4',''
'Craftsbury Schools','1422 North Craftsbury Rd, Craftsbury Common, VT 05827','05827','34%','36%','53%','10',''
'Gustavus School','Gustavus 120, Gustavus, AK 99826','99826','','57%','70%','',''
'Klukwan School','Mile 22 Haines Hwy, Klukwan, AK 99827','99827','','60%','','',''
'Campbell School','21 Thirkield Ave Sw, Atlanta, GA 30315','30315','','','','',''
'Mosaics School','1625 Field Drive, Noblesville, IN 46060','46060','','','','',''
'Howard School','904 Deville Lane, Ruston, LA 71270','71270','4%','0%','9%','',''
'Harbor School','18 Croftland Avenue, Boston, MA 02124','02124','19%','40%','51%','1',''
'Devens School','22 Church Street, Everett, MA 02149','02149','0%','0%','0%','',''
'Alba School','5935 Elm Street, Alba, MI 49611','49611','10%','16%','32%','4',''
'Cooke School','21200 Taft Road, Northville, MI 48167','48167','','','','3',''
'Alternative School','607 Third St, Cleveland, MS 38732','38732','','','','',''
'Mullins School','413 South Hamilton St, Brookhaven, MS 39601','39601','','','','',''
'Overstreet School','730 Whitfield St, Starkville, MS 39759','39759','','','','',''
'Exceptional School','4311 Hospital Rd, Pascagoula, MS 39581','39581','','','','',''
'Takini School','Hc 77 Box 537, Howes, SD 57748','57748','','','','',''
'Pegasus School','P O Box 577, Lockhart, TX 78644','78644','70%','31%','44%','',''
'Danville School','148 Peacham Rd, Danville, VT 05828','05828','33%','50%','59%','10',''
'Stillaguamish School','1215 East 5th, Arlington, WA 98223','98223','70%','','','',''
'Crescent School','50350 Hwy 112, Port Angeles, WA 98363','98363','','39%','22%','4',''
'Easton School','1893 Railroad St, Easton, WA 98925','98925','','36%','36%','',''
'Mercer School','2690 Margaret Street, Mercer, WI 54547','54547','60%','51%','75%','8',''
'Princeton School','604 Old Green Lake Rd, Princeton, WI 54968','54968','67%','44%','52%','1',''
'University Schools','6525 18th Street, Greeley, CO 80634','80634','26%','23%','36%','9',''
'Arviq School','116 Village Rd, Platinum, AK 99651','99651','','33%','8%','',''
'Nikolski School','Main St, Nikolski, AK 99638','99638','','','','',''
'Chistochina School','Mile 325 Tok Cutoff, Glennallen, AK 99588','99588','','','','',''
'Pelican School','101 South Salmon Way, Pelican, AK 99832','99832','','','','',''
'Hyder School','Hyder, Hyder, AK 99923','99923','','','','',''
'Koliganek School','574 Kenny Wren Rd, Koliganek, AK 99576','99576','21%','17%','11%','',''
'Anderson School','3120 First St, Anderson, AK 99744','99744','','20%','27%','',''
'Cantwell School','29 Main St, Cantwell, AK 99729','99729','','69%','46%','',''
'Asbury School','1990 Asbury Rd, Albertville, AL 35950','35950','20%','32%','','9','6'
'Appalachian School','350 County Rd 12, Oneonta, AL 35121','35121','23%','38%','','2','6'
'Kinston School','201 College St, Kinston, AL 36453','36453','38%','48%','','9','6'
'Ariton School','264 Creel Richrdson Rd, Ariton, AL 36311','36311','43%','55%','','9','8'
'Geraldine School','13011 Hwy 227, Geraldine, AL 35974','35974','17%','32%','','4','4'
'Ider School','1064 Crabapple Ln, Ider, AL 35981','35981','26%','31%','','3','5'
'Plainview School','76 Chavies Rd, Rainsville, AL 35986','35986','31%','47%','','9','6'
'Sylvania School','133 1st St NW, Sylvania, AL 35988','35988','33%','40%','','4','6'
'Alt School','409 Main St East, Rainsville, AL 35986','35986','','','','',''
'Sulligent School','500 Elm St, Sulligent, AL 35586','35586','33%','39%','','1','5'
'Lexington School','101 School St, Lexington, AL 35648','35648','36%','52%','','8','7'
'Phoenix School','501 Plant St, Selma, AL 36701','36701','','','','',''
'Autaugaville School','2708 Dutch Bend St, Autaugaville, AL 36003','36003','8%','20%','','9','4'
'Summit School','220 Tom Ellsworth Dr, Hot Springs, AR 71913','71913','','','','',''
'Summit School','225 South Orlando St, Florence, AZ 85132','85132','9%','<2%','3%','',''
'Douglas School','3200 Pat Avenue, Mojave, CA 93501','93501','','','','',''
'Oakdale School','290 East Avenue, Chico, CA 95926','95926','','2%','11%','1',''
'Independence School','13451 North Extension Road, Lodi, CA 95242','95242','','5%','30%','',''
'Woodland School','110 Long Hill Dr, East Hartford, CT 06108','06108','','','','',''
'Evening School','1740 Walton Way, Augusta, GA 30904','30904','','','','',''
'Alternative School','106 Church St, Winder, GA 30680','30680','','','','',''
'Jeffersonville School','375 Watson Dr, Jeffersonville, GA 31044','31044','','','','',''
'Deary School','502 1st Street, Deary, ID 83823','83823','65%','41%','48%','',''
'Binet School','3410 Bon Air Ave, Louisville, KY 40220','40220','','','','',''
'Buckhorn School','18392 Ky Hwy 28, Buckhorn, KY 41721','41721','','50%','','3',''
'Brown School','546 South 1st St, Louisville, KY 40202','40202','','78%','','10',''
'Longview School','13900 Bromfield Rd, Germantown, MD 20874','20874','','','','',''
'Lincoln School','860 Crahen Avenue Northeast, Grand Rapids, MI 49525','49525','','','','3',''
'Cedarville School','298 Highway 134, Cedarville, MI 49719','49719','46%','57%','62%','8',''
'Forest School','1076 Ecorse Road, Ypsilanti, MI 48198','48198','0%','','','',''
'Cloverdale School','33000 Freedom Road, Farmington, MI 48336','48336','','','','',''
'Greenfield School','3471 Beck Road, Hillsdale, MI 49242','49242','','','','3',''
'Heartwood School','625 Hagadorn Rd, Mason, MI 48854','48854','','','','3',''
'Haggerty School','13770 Haggerty Rd, Belleville, MI 48111','48111','','','','',''
'Bank School','301 Nw 3rd St, Austin, MN 55912','55912','0%','','','',''
'Campus School','334 16th St Se, Rochester, MN 55904','55904','','','','',''
'Lakeview School','611 5th St Sw, Willmar, MN 56201','56201','','','','',''
'Lopez School','140 St John St, Biloxi, MS 39531','39531','','','','',''
'Monticello School','435 Monticello Rd, Statesville, NC 28625','28625','','5%','','',''
'Highlands School','545 Pierson Dr, Highlands, NC 28741','28741','','59%','','9',''
'Nantahala School','213 Windingstairs Rd, Topton, NC 28781','28781','','','','8',''
'Opportunity School','350 Hunter Lake, Reno, NV 89509','89509','','','','',''
'Birchwood School','214 Sickletown Road, West Nyack, NY 10994','10994','','','','2',''
'Paulina School','70050 SE Paulina City Rd, Paulina, OR 97751','97751','','8%','46%','',''
'Richland School','10610 Columbia Highway, Lynnville, TN 38472','38472','77%','52%','72%','3',''
'Clinch School','1540 Clinch Valley Road, Sneedville, TN 37869','37869','71%','59%','75%','3',''
'Cherokee School','P O Box 100, Cherokee, TX 76832','76832','','','86%','6',''
'Comstock School','P O Box 905, Comstock, TX 78837','78837','94%','91%','91%','9',''
'Hallsburg School','2313 Hallsburg Road, Waco, TX 76705','76705','76%','69%','','',''
'Harrold School','18106 Stewart Street, Harrold, TX 76364','76364','','62%','','9',''
'Ira School','P O Box 240, Ira, TX 79527','79527','69%','81%','94%','9',''
'Midway School','12142 Texas 148, Henrietta, TX 76365','76365','64%','75%','','9',''
'Northside School','18040 U.S. 283, Vernon, TX 76384','76384','40%','53%','45%','5',''
'Southland School','190 Eighth St, Southland, TX 79364','79364','59%','57%','42%','7',''
'Alternative School','335 Alternative Lane, Floresville, TX 78114','78114','','','','',''
'Alternative School','602 East 2nd Street, Lancaster, TX 75146','75146','','','','',''
'Alter School','1121 Winston 8 Ranch Road, Lufkin, TX 75904','75904','','','','',''
'Saratoga School','10227 273rd Placenw, Stanwood, WA 98292','98292','60%','42%','55%','',''
'Metro School','545 West Dayton Street, Madison, WI 53703','53703','','','','',''
'Hospital Schools','3450 East Tremont Avenue, Bronx, NY 10465','10465','','','','',''
'Hope School','64782 Nearhouse Ln, Hope, AK 99605','99605','','46%','55%','',''
'Nikolaevsk School','65524 Nikolaevsk, Nikolaevsk, AK 99556','99556','','37%','43%','',''
'Razdolna School','31746 Basargin Rd, Homer, AK 99603','99603','24%','6%','4%','',''
'Akhiok School','Main St, Akhiok, AK 99615','99615','','0%','6%','',''
'Chiniak School','Chiniak Hwy, Chiniak, AK 99615','99615','','','','',''
'Ouzinkie School','3rd St and C St, Ouzinkie, AK 99644','99644','','0%','10%','',''
'Beryozova School','501 North Gulkana, Palmer, AK 99645','99645','','50%','43%','',''
'Hope School','100 East Carter Rd, Holbrook, AZ 86025','86025','','','','',''
'Anderson School','24302 East Fourth Street, San Bernardino, CA 92410','92410','','','','',''
'Alba School','4041 Oregon St, San Diego, CA 92104','92104','','0%','0%','',''
'Alessandro School','23311 Dracaea Avenue, Moreno Valley, CA 92553','92553','','0%','3%','',''
'Leap School','1101 Hilltop Drive, Loveland, CO 80537','80537','','','','',''
'Sherrouse School','300 Sherrouse Avenue, Monroe, LA 71203','71203','','','','',''
'Wesley School','915 Wesley Avenue, Muskegon, MI 49442','49442','','','','3',''
'Riverwoods School','1726 7th Ave S, Saint Cloud, MN 56301','56301','14%','5%','','',''
'Gateway School','1823 West 20th St, Joplin, MO 64804','64804','','','','',''
'Belmont School','9 School Dr, Belmont, MS 38827','38827','','50%','46%','',''
'Wolfe School','722 Brewer Dr, Monroe, NC 28112','28112','','','','',''
'Bridges School','140 Vashti Dr, Morehead City, NC 28557','28557','','','','',''
'School 5','2440 North Oceanside Road, Oceanside, NY 11572','11572','','65%','48%','',''
'Dayville School','285 School House Rd, Dayville, OR 97825','97825','75%','27%','59%','',''
'Dufur School','802 NE 5th St, Dufur, OR 97021','97021','67%','54%','73%','3',''
'Echo School','600 East Gerone St, Echo, OR 97826','97826','64%','33%','61%','7',''
'Helix School','120 Main, Helix, OR 97835','97835','78%','49%','67%','',''
'Huntington School','520 3rd St East, Huntington, OR 97907','97907','','12%','36%','',''
'Jewell School','83874 Hwy 103, Seaside, OR 97138','97138','58%','22%','53%','2',''
'Mitchell School','340 SE High St, Mitchell, OR 97750','97750','','69%','77%','',''
'Monument School','127 North St, Monument, OR 97864','97864','64%','27%','64%','',''
'Perrydale School','7445 Perrydale Rd, Amity, OR 97101','97101','68%','38%','62%','9',''
'Spray School','303 Park Ave, Spray, OR 97874','97874','','26%','63%','',''
'Ukiah School','201 Hill St, Ukiah, OR 97880','97880','','36%','64%','',''
'Corbett School','35800 East Hist Columbia River, Corbett, OR 97019','97019','66%','45%','56%','10',''
'University School','1 Alexander Drive, Johnson City, TN 37604','37604','90%','78%','99%','10',''
'Alternative School','766 Macedonia Rd, Texarkana, TX 75501','75501','','','36%','',''
'Alternative School','P O Box 1108, Mont Belvieu, TX 77580','77580','','','','',''
'Alternative School','1450 Gillette Boulevard, San Antonio, TX 78224','78224','','','','1',''
'Meeteetse School','2107 Idaho, Meeteetse, WY 82433','82433','58%','51%','','',''
'Kaycee School','235 Holt St, Kaycee, WY 82834','82834','42%','43%','','',''
'Options School','11351 Montview Boulevard, Aurora, CO 80010','80010','','','','2',''
'Options School','16500 East Smoky Hill Road, Aurora, CO 80015','80015','','','','',''
'Madison School','4460 18th Street, Wyandotte, MI 48192','48192','','','','3',''
'Mapaville School','3657 Baptist Park Rd, Mapaville, MO 63065','63065','','','','',''
'Boonslick School','321 Knaust Rd, St Peters, MO 63376','63376','','','','',''
'Bootheel School','Hwy 162, Clarkton, MO 63837','63837','','','','',''
'Parkview School','1020 South Parkway Dr, Cape Girardeau, MO 63703','63703','','','','',''
'Citadel School','400 South Mine, Potosi, MO 63664','63664','','','','',''
'Skyview School','502 West Fifth St, Mountain Grove, MO 65711','65711','','','','',''
'Oakview School','200 Linden St, Monett, MO 65708','65708','','','','',''
'Briarwood School','1801 South James, Harrisonville, MO 64701','64701','','','','',''
'Northwood School','4400 Sterling Ave, Kansas City, MO 64133','64133','','','','',''
'Kingswood School','1001 Reynolda Rd, Winston-Salem, NC 27104','27104','10%','10%','','',''
'Edenwald School','1075 Broadway, Pleasantville, NY 10570','10570','','','','1',''
'Westland School','4141 N. 67th Ave, Phoenix, AZ 85033','85033','30%','18%','23%','2',''
'Opportunity School','555 South Clay Street, Independence, CA 93526','93526','','','','',''
'Horizon School','43-330 Palm Royale Drive, La Quinta, CA 92253','92253','','12%','43%','2',''
'Everest School','425 Corcoran Ave, Vallejo, CA 94589','94589','','','','',''
'Central School','6180 Central School Road, Milton, FL 32570','32570','','51%','46%','6',''
'Greenwood School','6183 North West U.S. Highway 41, Jasper, FL 32052','32052','','','','',''
'Horizons School','11109 Florida 20, Bristol, FL 32321','32321','','','','',''
'Miner School','1101 East Miner St, Arlington Heights, IL 60004','60004','','','','',''
'Pathway School','1429 West Grand River Avenue, Howell, MI 48843','48843','','','','3',''
'Meadowview School','1790 Packard Highway, Charlotte, MI 48813','48813','','','','3',''
'Lakeside School','Hwy 475 South / Building 25, Whitfield, MS 39193','39193','','0%','0%','',''
'Williams School','2375 Oakley Rd, Raymond, MS 39154','39154','','0%','10%','',''
'Paisley School','260 Green St, Paisley, OR 97636','97636','57%','45%','58%','',''
'Hartvigsen School','1510 West 5400 South, Taylorsville, UT 84123','84123','','','','',''
'Oakridge School','780 South 1350 East, Springville, UT 84663','84663','','','','',''
'Headstart School','3031 South 200 East, Salt Lake City, UT 84115','84115','','','','',''
'Gold Rush Charter School','16331 Hidden Valley Road, Sonora, CA 95370','95370','','25%','39%','1','5'
'Enka High','475 Enka Lake Rd, Candler, NC 28715','28715','','52%','','3',''
'University Preparatory School','2200 Eureka Way, Redding, CA 96001','96001','','69%','76%','10','7'
'Lewis Opportunity School','2230 Lomitas Avenue, Santa Rosa, CA 95404','95404','','0%','0%','',''
'Shasta Secondary Home School','1401 Gold Street, Redding, CA 96001','96001','','33%','69%','2',''
'Abraxis Charter School','1207 Cleveland Avenue, Santa Rosa, CA 95401','95401','','0%','0%','',''
'Shasta Plus School','2500 Eureka Way, Redding, CA 96001','96001','','13%','20%','',''
'Enterprise Plus School','3411 Churn Creek Road, Redding, CA 96002','96002','','5%','63%','',''
'Foothill Plus School','9733 Deschutes Road, Palo Cedro, CA 96073','96073','','7%','21%','',''
'Anderson Community Day School','20083 Olinda Road, Anderson, CA 96007','96007','','','','',''
'Camden Community Day School','2223 Camden Avenue, San Jose, CA 95124','95124','','','','',''
'Sierra Community Day School','17555 Tuolumne Road, Tuolumne, CA 95379','95379','','','','',''
'Escondido Community Day School','2065 East Valley Parkway, Escondido, CA 92027','92027','','','','',''
'Summit Public School: Shasta','699 Serramonte Boulevard, Daly City, CA 94015','94015','','51%','87%','',''
'Bloomfield  Middle School Alternative School Prog','4375 Bloomfield Dr, Macon, GA 31206','31206','','','','',''
'Shelby County Public Schools Home School','1155 West Main St, Shelbyville, KY 40065','40065','','','','',''
'School 58 World Of Inquiry School','200 University Avenue, Rochester, NY 14605','14605','','0%','11%','5',''
'Community School North (Fort Lauderdale School)','1619 Northeast 4th Avenue, Fort Lauderdale, FL 33305','33305','','','','',''
'Provo School District eSchool','280 West 940 North, Provo, UT 84604','84604','','','','',''
'High Meadows','825 Hartford Turnpike, Hamden, CT 06517','06517','','','','',''
'Princeton High','101 Dr Donnie H Jones Jr Blvd, Princeton, NC 27569','27569','','57%','','5',''
'Riviera High','10505 Fairway, Kelseyville, CA 95451','95451','','','','',''
'Kaweah High','21215 Avenue 300, Exeter, CA 93221','93221','','5%','14%','2',''
'Exeter High','505 Rocky Hill Drive, Exeter, CA 93221','93221','','14%','59%','6',''
'Westover High','277 Bonanza Dr, Fayetteville, NC 28303','28303','','','','1',''
'Graham High','903 Trollinger Rd, Graham, NC 27253','27253','','','','3',''
'Southern High','631 Southern High Rd, Graham, NC 27253','27253','','56%','','4',''
'Alleghany High','404 Trojan Ave, Sparta, NC 28675','28675','','','','2',''
'Asheville High','419 Mcdowell St, Asheville, NC 28803','28803','','49%','','6',''
'Washington High','400 Slatestone Rd, Washington, NC 27889','27889','','','','3',''
'Northside High','7868 Free Union Church Rd, Pinetown, NC 27865','27865','','36%','','5',''
'Bertie High','715 Us Hwy 13 North, Windsor, NC 27983','27983','','24%','','1',''
'Freedom High','511 Independence Blvd, Morganton, NC 28655','28655','','59%','','8',''
'Concord High','481 Burrage Rd Ne, Concord, NC 28025','28025','','37%','','4',''
'Hibriten High','1350 Panther Trail Se, Lenoir, NC 28645','28645','','46%','','6',''
'Bandys High','5040 East Bandys Road, Catawba, NC 28609','28609','','71%','','9',''
'Maiden High','600 West Main St, Maiden, NC 28650','28650','','52%','','4',''
'Hayesville High','205 Yellow Jacket Dr, Hayesville, NC 28904','28904','','50%','','3',''
'Clinton High','340 Indian Town Rd, Clinton, NC 28328','28328','','45%','','5',''
'Hillside High','3727 Fayetteville St, Durham, NC 27707','27707','','','','4',''
'Northern High','117 Tom Wilkinson Rd, Durham, NC 27712','27712','','','','5',''
'Bunn High','29 Bunn Elem School Rd, Bunn, NC 27508','27508','','','','2',''
'Louisburg High','201 Allen Ln, Louisburg, NC 27549','27549','','','','2',''
'Franklinton High','910 Cedar Creek Rd, Franklinton, NC 27525','27525','','','','2',''
'Robbinsville High','301 Sweetwater Rd, Robbinsville, NC 28771','28771','','','','4',''
'Northwest High','8492 Hwy 48, Littleton, NC 27850','27850','','30%','','1',''
'Triton High','215 Maynard Lake Rd, Erwin, NC 28339','28339','','','','3',''
'Pisgah High','1 Black Bear Dr, Canton, NC 28716','28716','','61%','','5',''
'Tuscola High','564 Tuscola School Rd, Waynesville, NC 28786','28786','','51%','','5',''
'Hendersonville High','1 Bearcat Blvd, Hendersonville, NC 28791','28791','','68%','','10',''
'Hickory High','1234 3rd St Ne, Hickory, NC 28601','28601','','46%','','4',''
'Clayton High','600 South Fayetteville St, Clayton, NC 27520','27520','','56%','','8',''
'Lincolnton High','803 North Aspen St, Lincolnton, NC 28092','28092','','39%','','4',''
'Franklin High','100 Panther Dr, Franklin, NC 28734','28734','','63%','','9',''
'Roanoke High','21077 Nc Hwy 903, Robersonville, NC 27871','27871','','','','1',''
'Williamston High','1260 Godwin Ave, Williamston, NC 27892','27892','','','','1',''
'Independence High','1967 Patriot Dr, Charlotte, NC 28227','28227','','64%','','8',''
'Providence High','1800 Pinevillematthews Rd, Charlotte, NC 28270','28270','','','','10',''
'Hawthorne High','1411 Hawthorne Ln, Charlotte, NC 28205','28205','','','','1',''
'Mitchell High','416 Ledger School Road, Bakersville, NC 27526','27526','','','','4',''
'Havelock High','101 Webb Blvd, Havelock, NC 28532','28532','','61%','','6',''
'Dixon High','160 Dixon School Rd, Holly Ridge, NC 28445','28445','','','','6',''
'Jacksonville High','1021 Henderson Dr, Jacksonville, NC 28540','28540','','','','5',''
'Richlands High','8100 Richlands Hwy, Richlands, NC 28574','28574','','','','10',''
'Southwest High','1420 Burgaw Hwy, Jacksonville, NC 28540','28540','','','','4',''
'Swansboro High','161 Queens Creek Rd, Swansboro, NC 28584','28584','','49%','','8',''
'Orange High','500 Orange High Rd, Hillsborough, NC 27278','27278','','55%','','8',''
'Randleman High','4396 Tigers Den Rd, Randleman, NC 27317','27317','','47%','','4',''
'Reidsville High','1901 South Park Dr, Reidsville, NC 27320','27320','','','','1',''
'Hobbton High','12201 Hobbton Hwy, Newton Grove, NC 28366','28366','','65%','','2',''
'Lakewood High','245 Lakewood School Rd, Salemburg, NC 28385','28385','','','','1',''
'Midway High','15274 Spiveys Corner Hwy, Newton Grove, NC 28366','28366','','62%','','5',''
'Union High','1189 Kader Merritt Rd, Rose Hill, NC 28458','28458','','','','1',''
'Rosman High','749 Pickens Hwy, Rosman, NC 28772','28772','','35%','','9',''
'Columbia High','902 Main St, Columbia, NC 27925','27925','','','','6',''
'Apex High','1501 Laura Duncan Rd, Apex, NC 27502','27502','','82%','','9',''
'Cary High','638 Walnut St, Cary, NC 27511','27511','','68%','','6',''
'Garner High','2101 Spring Dr, Garner, NC 27529','27529','','41%','','5',''
'Millbrook High','2201 Spring Forest Road, Raleigh, NC 27615','27615','','57%','','8',''
'Sanderson High','5500 Dixon Dr, Raleigh, NC 27609','27609','','53%','','8',''
'Phillips High','1923 Milburnie Rd, Raleigh, NC 27610','27610','','14%','','',''
'Watauga High','300 Go Pioneers Dr, Boone, NC 28607','28607','','62%','','8',''
'Whiteville High','413 North Lee St, Whiteville, NC 28472','28472','','59%','','3',''
'Beddingfield High','4510 Old Stantonsburg Rd, Wilson, NC 27893','27893','','','','1',''
'Fike High','500 Harrison Dr North, Wilson, NC 27893','27893','','','','2',''
'Forbush High','1525 Falcon Rd, East Bend, NC 27018','27018','','','','9',''
'Starmount High','2516 Longtown Rd, Boonville, NC 27011','27011','','','','1',''
'Southside High','5700 North Carolina 33, Chocowinity, NC 27817','27817','','','','3',''
'Wakefield High','2200 Wakefield Pines Dr, Raleigh, NC 27614','27614','','58%','','8',''
'Northside High','365 Commons Dr South, Jacksonville, NC 28546','28546','','','','8',''
'Hopewell High','11530 Beatties Ford Rd, Huntersville, NC 28078','28078','','46%','','6',''
'Shelby High','230 East Dixon Blvd, Shelby, NC 28152','28152','','','','',''
'Knightdale High','100 Bryan Chalk Ln, Knightdale, NC 27545','27545','','','','4',''
'Wheatmore High','3678 Finch Farm Rd, Trinity, NC 27370','27370','','59%','','6',''
'Tech High','801 North 13th Street, Harlingen, TX 78550','78550','','','','',''
'High Tech High','2861 Womble Road, San Diego, CA 92106','92106','','49%','82%','8',''
'Creswell High','115 West Middle St, Creswell, NC 27928','27928','','','','6',''
'Next High','2000 Wade Hampton Boulevard, Greenville, SC 29615','29615','','','80%','',''
'Renaissance High','333 North Palm Avenue, Santa Paula, CA 93060','93060','','0%','6%','2',''
'Legacy High','3000 Newell Drive, American Canyon, CA 94503','94503','','','','',''
'Forestville High','7001 Beltz Dr, Forestville, MD 20747','20747','','','6%','2',''
'Tarboro High','1400 Howard Ave, Tarboro, NC 27886','27886','','','','3',''
'Kinston High','2601 North Queen St, Kinston, NC 28501','28501','','','','1',''
'Northeastern High','963 Oak Stump Rd, Elizabeth City, NC 27909','27909','','','','5',''
'Fairmont High','5419 Old Stage Rd, Fairmont, NC 28340','28340','','','','4',''
'Plymouth High','800 East Main St, Plymouth, NC 27962','27962','','29%','','1',''
